customer_id,umur,region,jenis_kelamin,status_nikah,jenis_pekerjaan,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,jenis_merchant
c6645,,B,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6646,45.0,X,M,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6647,46.0,D,F,K,,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6648,44.0,E,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6649,43.0,J,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6650,29.0,E,F,B,Others,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6651,40.0,H,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6652,30.0,R,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6653,45.0,F,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6654,36.0,H,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6655,34.0,H,F,K,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6656,33.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6657,,E,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6658,,G,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6659,56.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6660,32.0,L,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6661,,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6662,48.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6663,39.0,M,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6664,66.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6665,52.0,F,M,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6666,,F,F,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6667,34.0,M,F,B,Pegawai Swasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6668,36.0,F,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6669,35.0,K,M,B,Others,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6670,48.0,X,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6671,32.0,R,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6672,58.0,X,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6673,46.0,F,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6674,38.0,P,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6675,26.0,R,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6676,53.0,S,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6677,24.0,G,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6678,25.0,L,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6679,21.0,X,F,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6680,32.0,M,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6681,35.0,B,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6682,,Q,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6683,28.0,J,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6684,30.0,F,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6685,37.0,H,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6686,50.0,H,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6687,41.0,P,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6688,33.0,K,M,,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6689,41.0,H,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6690,,E,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6691,37.0,L,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6692,42.0,K,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6693,34.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6694,68.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6695,32.0,H,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6696,,M,M,K,,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN
c6697,,C,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6698,34.0,D,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6699,46.0,J,,K,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6700,,H,,K,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6701,48.0,B,F,D,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6702,,I,F,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,1.0,RITEL
c6703,,R,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6704,,F,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6705,,F,M,B,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6706,45.0,B,,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6707,39.0,F,M,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6708,44.0,K,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6709,49.0,Q,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6710,,B,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c6711,50.0,E,M,K,Pegawai Swasta,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6712,50.0,M,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6713,35.0,B,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6714,39.0,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6715,29.0,J,,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6716,44.0,B,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6717,57.0,X,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
c6718,61.0,E,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6719,52.0,D,M,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6720,36.0,B,F,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6721,,B,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6722,48.0,M,,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6723,52.0,I,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6724,47.0,M,F,J,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6725,29.0,L,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6726,41.0,G,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6727,,Q,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6728,32.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6729,,B,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6730,,R,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6731,49.0,F,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6732,47.0,R,F,,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6733,44.0,H,F,K,Pedagang,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6734,57.0,F,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6735,42.0,X,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6736,58.0,F,M,K,Others,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6737,38.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6738,41.0,C,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6739,35.0,K,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6740,34.0,I,M,B,Others,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6741,,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6742,33.0,X,M,K,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6743,34.0,F,M,B,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6744,34.0,G,M,K,Others,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6745,41.0,Q,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6746,41.0,K,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6747,,R,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6748,43.0,H,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6749,63.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6750,39.0,B,F,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6751,,J,M,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6752,50.0,N,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6753,44.0,Q,M,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6754,42.0,D,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6755,45.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6756,35.0,M,F,K,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6757,,M,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6758,37.0,F,F,,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6759,,B,M,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6760,34.0,K,,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6761,,R,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6762,39.0,K,M,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6763,48.0,R,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6764,53.0,H,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6765,25.0,F,M,B,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6766,39.0,M,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6767,,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6768,47.0,H,M,K,,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6769,35.0,L,M,K,Others,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6770,58.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6771,,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6772,51.0,G,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6773,50.0,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6774,59.0,L,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6775,31.0,R,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6776,44.0,J,M,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6777,49.0,B,,K,Pedagang,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6778,23.0,H,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6779,,C,M,K,Others,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6780,48.0,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6781,37.0,I,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6782,,B,F,,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6783,41.0,I,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6784,,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6785,33.0,H,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6786,,P,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6787,50.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6788,49.0,Q,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6789,43.0,C,F,K,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6790,54.0,F,M,K,Wiraswasta,0.0,0.0,1.0,1.0,1.0,0.0,RITEL
c6791,26.0,F,M,B,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6792,37.0,G,M,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6793,55.0,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6794,28.0,R,M,B,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6795,43.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6796,40.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6797,46.0,Q,M,K,Wiraswasta,0.0,1.0,0.0,1.0,0.0,1.0,RITEL
c6798,33.0,Q,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6799,30.0,B,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN
c6800,44.0,X,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6801,,E,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6802,,R,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6803,61.0,X,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6804,62.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6805,44.0,B,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6806,45.0,X,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6807,31.0,M,F,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6808,43.0,R,F,,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6809,27.0,R,,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6810,42.0,B,F,K,,1.0,1.0,1.0,1.0,0.0,0.0,PARTNERSHIP
c6811,37.0,G,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6812,49.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6813,36.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6814,,E,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6815,66.0,F,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6816,28.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6817,49.0,F,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6818,47.0,H,M,,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6819,46.0,I,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6820,34.0,Q,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6821,38.0,C,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6822,42.0,H,M,K,,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6823,28.0,C,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6824,62.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6825,39.0,B,F,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6826,52.0,F,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6827,38.0,L,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6828,41.0,L,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6829,24.0,C,M,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6830,,M,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6831,49.0,I,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6832,25.0,C,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6833,68.0,J,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6834,42.0,X,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6835,29.0,X,M,B,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6836,56.0,C,M,K,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6837,28.0,J,M,K,Pegawai Swasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c6838,,Q,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6839,32.0,N,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6840,42.0,F,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6841,54.0,R,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6842,,F,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6843,43.0,E,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6844,,C,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6845,55.0,I,F,K,,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6846,45.0,P,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6847,,E,F,K,,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6848,46.0,Q,M,,Wiraswasta,0.0,1.0,1.0,0.0,1.0,1.0,PARTNERSHIP
c6849,29.0,B,M,B,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6850,43.0,D,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6851,54.0,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6852,37.0,X,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6853,60.0,M,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6854,42.0,C,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6855,54.0,F,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6856,,P,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6857,,G,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6858,29.0,F,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6859,44.0,N,M,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6860,28.0,P,M,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6861,52.0,X,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6862,36.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6863,48.0,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6864,41.0,P,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6865,,M,F,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6866,42.0,G,F,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6867,31.0,R,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6868,41.0,J,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6869,40.0,R,F,K,,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6870,38.0,F,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6871,33.0,K,M,,Wiraswasta,0.0,0.0,1.0,1.0,1.0,0.0,RITEL
c6872,32.0,D,F,,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6873,35.0,X,M,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6874,29.0,P,M,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6875,,C,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6876,59.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6877,50.0,L,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6878,41.0,I,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6879,42.0,E,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c6880,59.0,E,M,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c6881,50.0,H,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6882,41.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c6883,33.0,R,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6884,,R,M,K,,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6885,51.0,P,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6886,,C,F,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6887,45.0,D,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6888,23.0,H,M,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6889,51.0,G,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c6890,54.0,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c6891,29.0,C,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6892,,R,M,,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6893,20.0,P,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6894,40.0,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6895,38.0,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6896,31.0,X,M,,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c6897,,P,F,,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6898,36.0,B,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,PARTNERSHIP
c6899,40.0,X,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6900,33.0,B,F,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6901,,H,M,K,,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c6902,,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6903,42.0,I,F,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6904,43.0,F,F,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6905,36.0,G,F,,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6906,23.0,R,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c6907,42.0,R,,K,Pedagang,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c6908,54.0,C,F,,Others,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c6909,43.0,M,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6910,,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6911,34.0,R,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6912,40.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c6913,33.0,C,,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6914,57.0,J,M,,Wiraswasta,1.0,0.0,1.0,1.0,1.0,0.0,RITEL
c6915,40.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6916,40.0,G,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6917,41.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c6918,33.0,R,M,B,Pegawai Swasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c6919,24.0,Q,M,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6920,,I,,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c6921,45.0,I,F,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6922,35.0,F,M,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6923,34.0,F,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c6924,38.0,C,F,,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
